kulczynski,IR_score,lift_score,conviction_score,confidence_score,rule_supp_count,body_supp_count,head_supp_count,rule,head_rel
0.004132,0.691892,0.177853,0.967446,0.006963,1,143,783,"inv_Make_an_appeal_or_request(X0,X2,T2)<-inv_Impose_administrative_sanctions(X0,X1,T0)&Praise_or_endorse(X1,X2,T1)",inv_Make_an_appeal_or_request
0.005935,0.139314,0.171851,0.967216,0.006761,4,592,783,"inv_Make_an_appeal_or_request(X0,X2,T2)<-Make_a_visit(X0,X1,T0)&inv_Make_statement(X1,X2,T1)",inv_Make_an_appeal_or_request
0.004561,0.441475,0.167324,0.967043,0.006551,2,304,783,"inv_Make_an_appeal_or_request(X0,X3,T3)<-Praise_or_endorse(X0,X1,T0)&Make_an_appeal_or_request(X1,X2,T1)&Make_a_visit(X2,X3,T2)",inv_Make_an_appeal_or_request
0.005782,0.116512,0.164094,0.96692,0.006456,4,620,783,"inv_Make_an_appeal_or_request(X0,X2,T2)<-inv_Consult(X0,X1,T0)&Make_an_appeal_or_request(X1,X2,T1)",inv_Make_an_appeal_or_request
0.004508,0.434862,0.164602,0.966939,0.006445,2,309,783,"inv_Make_an_appeal_or_request(X0,X3,T3)<-inv_Make_optimistic_comment(X0,X1,T0)&inv_Consult(X1,X2,T1)&inv_Praise_or_endorse(X2,X3,T2)",inv_Make_an_appeal_or_request
0.003594,0.645636,0.150487,0.966399,0.005892,1,169,783,"inv_Make_an_appeal_or_request(X0,X2,T2)<-inv_Consult(X0,X1,T0)&inv_Demonstrate_or_rally(X1,X2,T1)",inv_Make_an_appeal_or_request
0.003461,0.631908,0.143696,0.96614,0.005626,1,177,783,"inv_Make_an_appeal_or_request(X0,X2,T2)<-Use_conventional_military_force(X0,X1,T0)&inv_Fight_with_small_arms_and_light_weapons(X1,X2,T1)",inv_Make_an_appeal_or_request
0.004089,0.376761,0.14329,0.966124,0.005609,2,355,783,"inv_Make_an_appeal_or_request(X0,X2,T2)<-Impose_administrative_sanctions(X0,X1,T0)&Make_statement(X1,X2,T1)",inv_Make_an_appeal_or_request
0.003338,0.618407,0.137465,0.965902,0.005382,1,185,783,"inv_Make_an_appeal_or_request(X0,X2,T2)<-Express_intent_to_cooperate(X0,X1,T0)&Express_intent_to_meet_or_negotiate(X1,X2,T1)",inv_Make_an_appeal_or_request
0.003148,0.595311,0.127801,0.965533,0.005004,1,199,783,"inv_Make_an_appeal_or_request(X0,X2,T2)<-Sign_formal_agreement(X0,X1,T0)&inv_Make_a_visit(X1,X2,T1)",inv_Make_an_appeal_or_request
0.002951,0.568136,0.117755,0.96515,0.004610,1,216,783,"inv_Make_an_appeal_or_request(X0,X1,T3)<-Criticize_or_denounce(X0,X1,T0)&inv_Consult(X1,X2,T1)&inv_Consult(X2,X1,T2)",inv_Make_an_appeal_or_request
0.002868,0.555666,0.113533,0.964989,0.004445,1,224,783,"inv_Make_an_appeal_or_request(X0,X3,T3)<-inv_Make_an_appeal_or_request(X0,X1,T0)&inv_Make_an_appeal_or_request(X1,X2,T1)&inv_Use_conventional_military_force(X2,X3,T2)",inv_Make_an_appeal_or_request
0.002782,0.541872,0.109158,0.964822,0.004274,1,233,783,"inv_Make_an_appeal_or_request(X0,X2,T2)<-inv_Make_a_visit(X0,X1,T0)&inv_Provide_economic_aid(X1,X2,T1)",inv_Make_an_appeal_or_request
0.003355,0.240285,0.105979,0.964701,0.004149,2,480,783,"inv_Make_an_appeal_or_request(X0,X2,T2)<-inv_Use_conventional_military_force(X0,X1,T0)&inv_Use_conventional_military_force(X1,X2,T1)",inv_Make_an_appeal_or_request
0.056697,0.552273,5.029007,1.076707,0.087394,9,103,346,"inv_Express_intent_to_cooperate(X0,X2,T3)<-Engage_in_negotiation(X0,X1,T0)&Engage_in_negotiation(X1,X0,T1)&inv_Reject(X0,X2,T2)",inv_Express_intent_to_cooperate
0.041339,0.864865,4.427223,1.06451,0.076570,2,26,346,"inv_Express_intent_to_cooperate(X0,X3,T3)<-Ease_administrative_sanctions(X0,X1,T0)&Arrest_detain_or_charge_with_legal_action(X1,X2,T1)&inv_Disapprove(X2,X3,T2)",inv_Express_intent_to_cooperate
0.039915,0.859838,4.263252,1.061235,0.073746,2,27,346,"inv_Express_intent_to_cooperate(X0,X1,T3)<-inv_Engage_in_diplomatic_cooperation(X0,X1,T0)&Sign_formal_agreement(X1,X2,T1)&Sign_formal_agreement(X2,X1,T2)",inv_Express_intent_to_cooperate
0.054703,0.321012,4.133698,1.058661,0.071845,13,181,346,"inv_Express_intent_to_cooperate(X0,X1,T3)<-Sign_formal_agreement(X0,X1,T0)&inv_Host_a_visit(X1,X2,T1)&inv_Make_a_visit(X2,X1,T2)",inv_Express_intent_to_cooperate
0.037153,0.924791,4.111022,1.058212,0.071124,1,14,346,"inv_Express_intent_to_cooperate(X0,X1,T1)<-inv_Reduce_or_stop_material_aid(X0,X1,T0)",inv_Express_intent_to_cooperate
0.057628,0.002967,3.307683,1.042541,0.057454,20,348,346,"inv_Express_intent_to_cooperate(X0,X1,T3)<-inv_Make_optimistic_comment(X0,X1,T0)&inv_Host_a_visit(X1,X2,T1)&inv_Make_a_visit(X2,X1,T2)",inv_Express_intent_to_cooperate
0.025248,0.887978,2.740662,1.031756,0.047393,1,21,346,"inv_Express_intent_to_cooperate(X0,X2,T2)<-inv_Host_a_visit(X0,X1,T0)&inv_Reduce_or_stop_material_aid(X1,X2,T1)",inv_Express_intent_to_cooperate
0.028775,0.503282,2.480748,1.026887,0.043090,5,116,346,"inv_Express_intent_to_cooperate(X0,X1,T1)<-inv_Express_intent_to_cooperate(X0,X1,T0)",inv_Express_intent_to_cooperate
0.02067,0.862534,2.21364,1.02193,0.038285,1,26,346,"inv_Express_intent_to_cooperate(X0,X1,T1)<-Retreat_or_surrender_militarily(X0,X1,T0)",inv_Express_intent_to_cooperate
0.022864,0.625,2.131626,1.020418,0.037128,3,81,346,"inv_Express_intent_to_cooperate(X0,X1,T1)<-inv_Sign_formal_agreement(X0,X1,T0)",inv_Express_intent_to_cooperate
0.022864,0.625,2.131626,1.020418,0.037128,3,81,346,"inv_Express_intent_to_cooperate(X0,X1,T1)<-Sign_formal_agreement(X0,X1,T0)",inv_Express_intent_to_cooperate
0.019296,0.852547,2.055482,1.019018,0.035562,1,28,346,"inv_Express_intent_to_cooperate(X0,X1,T3)<-Sign_formal_agreement(X0,X1,T0)&inv_Use_conventional_military_force(X1,X2,T1)&inv_Use_conventional_military_force(X2,X1,T2)",inv_Express_intent_to_cooperate
0.030249,0.14214,1.984633,1.017719,0.034488,9,261,346,"inv_Express_intent_to_cooperate(X0,X1,T1)<-Accuse(X0,X1,T0)",inv_Express_intent_to_cooperate
0.028029,0.177281,1.894791,1.016076,0.032945,8,243,346,"inv_Express_intent_to_cooperate(X0,X1,T1)<-inv_Make_optimistic_comment(X0,X1,T0)",inv_Express_intent_to_cooperate
0.037393,0.240449,1.644374,1.011525,0.028555,16,560,346,"inv_Express_intent_to_cooperate(X0,X3,T3)<-inv_Accuse(X0,X1,T0)&inv_Consult(X1,X2,T1)&inv_Consult(X2,X3,T2)",inv_Express_intent_to_cooperate
0.023539,0.141667,1.543597,1.009705,0.026858,7,261,346,"inv_Express_intent_to_cooperate(X0,X1,T1)<-inv_Accuse(X0,X1,T0)",inv_Express_intent_to_cooperate
0.029267,0.087131,1.540374,1.009647,0.026745,11,411,346,"inv_Express_intent_to_cooperate(X0,X3,T3)<-Make_pessimistic_comment(X0,X1,T0)&Make_an_appeal_or_request(X1,X2,T1)&inv_Make_an_appeal_or_request(X2,X3,T2)",inv_Express_intent_to_cooperate
0.023337,0.134106,1.520288,1.009285,0.026452,7,265,346,"inv_Express_intent_to_cooperate(X0,X1,T3)<-inv_Make_pessimistic_comment(X0,X1,T0)&Make_a_visit(X1,X2,T1)&Host_a_visit(X2,X1,T2)",inv_Express_intent_to_cooperate
0.02182,0.207746,1.51459,1.009183,0.026291,6,228,346,"inv_Express_intent_to_cooperate(X0,X1,T1)<-Criticize_or_denounce(X0,X1,T0)",inv_Express_intent_to_cooperate
0.017057,0.494577,1.463252,1.008259,0.025485,3,118,346,"inv_Express_intent_to_cooperate(X0,X1,T1)<-inv_Demonstrate_or_rally(X0,X1,T0)",inv_Express_intent_to_cooperate
0.013939,0.794805,1.438849,1.007821,0.024888,1,40,346,"inv_Express_intent_to_cooperate(X0,X3,T3)<-Engage_in_material_cooperation(X0,X1,T0)&Make_a_visit(X1,X2,T1)&Sign_formal_agreement(X2,X3,T2)",inv_Express_intent_to_cooperate
0.018851,0.235612,1.338475,1.006021,0.023249,5,215,346,"inv_Express_intent_to_cooperate(X0,X1,T1)<-inv_Disapprove(X0,X1,T0)",inv_Express_intent_to_cooperate
0.016537,0.30303,1.237698,1.004221,0.021520,4,186,346,"inv_Express_intent_to_cooperate(X0,X1,T1)<-inv_Make_pessimistic_comment(X0,X1,T0)",inv_Express_intent_to_cooperate
0.016537,0.30303,1.237698,1.004221,0.021520,4,186,346,"inv_Express_intent_to_cooperate(X0,X1,T1)<-Make_pessimistic_comment(X0,X1,T0)",inv_Express_intent_to_cooperate
0.016423,0.298113,1.224576,1.003987,0.021290,4,188,346,"inv_Express_intent_to_cooperate(X0,X1,T1)<-Reject(X0,X1,T0)",inv_Express_intent_to_cooperate
0.017511,0.17637,1.18423,1.003268,0.020570,5,243,346,"inv_Express_intent_to_cooperate(X0,X1,T1)<-Make_optimistic_comment(X0,X1,T0)",inv_Express_intent_to_cooperate
0.014412,0.400407,1.158791,1.002816,0.020182,3,149,346,"inv_Express_intent_to_cooperate(X0,X1,T1)<-Threaten(X0,X1,T0)",inv_Express_intent_to_cooperate
0.033158,0.399645,1.156892,1.002782,0.020089,16,796,346,"inv_Express_intent_to_cooperate(X0,X1,T1)<-Make_statement(X0,X1,T0)",inv_Express_intent_to_cooperate
0.011054,0.740554,1.10682,1.001892,0.019150,1,52,346,"inv_Express_intent_to_cooperate(X0,X1,T3)<-Make_statement(X0,X1,T0)&inv_Make_a_visit(X1,X2,T1)&inv_Make_a_visit(X2,X1,T2)",inv_Express_intent_to_cooperate
0.017383,0.002924,1.003856,1.000068,0.017425,6,344,346,"inv_Express_intent_to_cooperate(X0,X1,T1)<-inv_Express_intent_to_meet_or_negotiate(X0,X1,T0)",inv_Express_intent_to_cooperate
0.017383,0.002924,1.003856,1.000068,0.017425,6,344,346,"inv_Express_intent_to_cooperate(X0,X1,T1)<-Express_intent_to_meet_or_negotiate(X0,X1,T0)",inv_Express_intent_to_cooperate
0.028904,0.404741,0.998446,0.999973,0.017348,14,807,346,"inv_Express_intent_to_cooperate(X0,X1,T1)<-inv_Make_statement(X0,X1,T0)",inv_Express_intent_to_cooperate
0.01282,0.325,0.975482,0.999567,0.016989,3,177,346,"inv_Express_intent_to_cooperate(X0,X3,T3)<-Express_intent_to_meet_or_negotiate(X0,X1,T0)&inv_Reject(X1,X2,T1)&Reject(X2,X3,T2)",inv_Express_intent_to_cooperate
0.012542,0.309886,0.943482,0.999002,0.016431,3,183,346,"inv_Express_intent_to_cooperate(X0,X2,T2)<-Use_conventional_military_force(X0,X1,T0)&inv_Make_optimistic_comment(X1,X2,T1)",inv_Express_intent_to_cooperate
0.012324,0.297552,0.918388,0.998559,0.015994,3,188,346,"inv_Express_intent_to_cooperate(X0,X1,T1)<-inv_Reject(X0,X1,T0)",inv_Express_intent_to_cooperate
0.01224,0.292683,0.908719,0.998389,0.015826,3,190,346,"inv_Express_intent_to_cooperate(X0,X1,T1)<-inv_Investigate(X0,X1,T0)",inv_Express_intent_to_cooperate
0.009251,0.689487,0.899281,0.998222,0.015557,1,64,346,"inv_Express_intent_to_cooperate(X0,X1,T3)<-Disapprove(X0,X1,T0)&inv_Use_conventional_military_force(X1,X2,T1)&inv_Use_conventional_military_force(X2,X1,T2)",inv_Express_intent_to_cooperate
0.01462,0.011782,0.851396,0.997379,0.014788,5,338,346,"inv_Express_intent_to_cooperate(X0,X1,T1)<-Arrest_detain_or_charge_with_legal_action(X0,X1,T0)",inv_Express_intent_to_cooperate
0.012827,0.099042,0.810647,0.996663,0.014094,4,284,346,"inv_Express_intent_to_cooperate(X0,X1,T1)<-Engage_in_negotiation(X0,X1,T0)",inv_Express_intent_to_cooperate
0.009589,0.399594,0.772547,0.995994,0.013365,2,149,346,"inv_Express_intent_to_cooperate(X0,X1,T1)<-inv_Threaten(X0,X1,T0)",inv_Express_intent_to_cooperate
0.01803,0.285266,0.743827,0.995491,0.012933,8,619,346,"inv_Express_intent_to_cooperate(X0,X1,T1)<-Consult(X0,X1,T0)",inv_Express_intent_to_cooperate
0.015072,0.15099,0.737899,0.995387,0.012808,6,468,346,"inv_Express_intent_to_cooperate(X0,X3,T3)<-Praise_or_endorse(X0,X1,T0)&inv_Praise_or_endorse(X1,X2,T1)&Make_optimistic_comment(X2,X3,T2)",inv_Express_intent_to_cooperate
0.007186,0.599537,0.661525,0.994051,0.011444,1,87,346,"inv_Express_intent_to_cooperate(X0,X2,T2)<-Make_statement(X0,X1,T0)&inv_Bring_lawsuit_against(X1,X2,T1)",inv_Express_intent_to_cooperate
0.011482,0.007215,0.655885,0.993952,0.011404,4,351,346,"inv_Express_intent_to_cooperate(X0,X1,T3)<-inv_Make_a_visit(X0,X1,T0)&Make_a_visit(X1,X2,T1)&Host_a_visit(X2,X1,T2)",inv_Express_intent_to_cooperate
0.015811,0.282723,0.654043,0.99392,0.011379,7,616,346,"inv_Express_intent_to_cooperate(X0,X1,T1)<-inv_Consult(X0,X1,T0)",inv_Express_intent_to_cooperate
0.009664,0.1024,0.612259,0.993191,0.010663,3,282,346,"inv_Express_intent_to_cooperate(X0,X2,T2)<-Arrest_detain_or_charge_with_legal_action(X0,X1,T0)&inv_Express_intent_to_meet_or_negotiate(X1,X2,T1)",inv_Express_intent_to_cooperate
0.008141,0.292135,0.605813,0.993078,0.010481,2,190,346,"inv_Express_intent_to_cooperate(X0,X1,T1)<-Investigate(X0,X1,T0)",inv_Express_intent_to_cooperate
0.006702,0.570455,0.605813,0.993078,0.010480,1,95,346,"inv_Express_intent_to_cooperate(X0,X2,T2)<-inv_Express_intent_to_cooperate(X0,X1,T0)&Criticize_or_denounce(X1,X2,T1)",inv_Express_intent_to_cooperate
0.006702,0.570455,0.605813,0.993078,0.010480,1,95,346,"inv_Express_intent_to_cooperate(X0,X2,T2)<-Make_an_appeal_or_request(X0,X1,T0)&inv_Accuse_of_war_crimes(X1,X2,T1)",inv_Express_intent_to_cooperate
0.009168,0.053517,0.555165,0.992196,0.009669,3,311,346,"inv_Express_intent_to_cooperate(X0,X3,T3)<-Praise_or_endorse(X0,X1,T0)&Consult(X1,X2,T1)&inv_Express_intent_to_meet_or_negotiate(X2,X3,T2)",inv_Express_intent_to_cooperate
0.011976,0.207612,0.547108,0.992055,0.009503,5,526,346,"inv_Express_intent_to_cooperate(X0,X1,T1)<-Make_an_appeal_or_request(X0,X1,T0)",inv_Express_intent_to_cooperate
0.00764,0.245487,0.548144,0.992074,0.009483,2,210,346,"inv_Express_intent_to_cooperate(X0,X2,T2)<-Disapprove(X0,X1,T0)&inv_Accuse(X1,X2,T1)",inv_Express_intent_to_cooperate
0.006112,0.528761,0.537899,0.991895,0.009306,1,107,346,"inv_Express_intent_to_cooperate(X0,X1,T1)<-inv_Provide_aid(X0,X1,T0)",inv_Express_intent_to_cooperate
0.006112,0.528761,0.537899,0.991895,0.009306,1,107,346,"inv_Express_intent_to_cooperate(X0,X1,T1)<-Provide_aid(X0,X1,T0)",inv_Express_intent_to_cooperate
0.011836,0.221971,0.530935,0.991774,0.009222,5,542,346,"inv_Express_intent_to_cooperate(X0,X1,T1)<-inv_Praise_or_endorse(X0,X1,T0)",inv_Express_intent_to_cooperate
0.01033,0.120205,0.523223,0.99164,0.009097,4,440,346,"inv_Express_intent_to_cooperate(X0,X3,T3)<-Make_a_visit(X0,X1,T0)&inv_Make_statement(X1,X2,T1)&inv_Make_statement(X2,X3,T2)",inv_Express_intent_to_cooperate
0.008783,0.011747,0.510849,0.991425,0.008896,3,338,346,"inv_Express_intent_to_cooperate(X0,X1,T1)<-inv_Arrest_detain_or_charge_with_legal_action(X0,X1,T0)",inv_Express_intent_to_cooperate
0.007226,0.202091,0.500489,0.991245,0.008658,2,230,346,"inv_Express_intent_to_cooperate(X0,X3,T3)<-inv_Make_statement(X0,X1,T0)&Use_conventional_military_force(X1,X2,T1)&Make_a_visit(X2,X3,T2)",inv_Express_intent_to_cooperate
0.005749,0.498915,0.496173,0.99117,0.008584,1,116,346,"inv_Express_intent_to_cooperate(X0,X1,T1)<-Express_intent_to_cooperate(X0,X1,T0)",inv_Express_intent_to_cooperate
0.00717,0.195841,0.494043,0.991133,0.008547,2,233,346,"inv_Express_intent_to_cooperate(X0,X3,T3)<-Make_an_appeal_or_request(X0,X1,T0)&inv_Make_statement(X1,X2,T1)&inv_Criticize_or_denounce(X2,X3,T2)",inv_Express_intent_to_cooperate
0.005345,0.460888,0.449612,0.990362,0.007778,1,128,346,"inv_Express_intent_to_cooperate(X0,X3,T3)<-Threaten(X0,X1,T0)&Make_optimistic_comment(X1,X2,T1)&inv_Host_a_visit(X2,X3,T2)",inv_Express_intent_to_cooperate
0.011105,0.302538,0.446849,0.990314,0.007762,5,644,346,"inv_Express_intent_to_cooperate(X0,X1,T1)<-Make_a_visit(X0,X1,T0)",inv_Express_intent_to_cooperate
0.008067,0.076408,0.428432,0.989995,0.007462,3,403,346,"inv_Express_intent_to_cooperate(X0,X1,T1)<-Use_conventional_military_force(X0,X1,T0)",inv_Express_intent_to_cooperate
0.006411,0.100478,0.406734,0.989619,0.007037,2,283,346,"inv_Express_intent_to_cooperate(X0,X3,T3)<-Express_intent_to_meet_or_negotiate(X0,X1,T0)&Consult(X1,X2,T1)&Express_intent_to_meet_or_negotiate(X2,X3,T2)",inv_Express_intent_to_cooperate
0.007642,0.136591,0.379453,0.989146,0.006609,3,455,346,"inv_Express_intent_to_cooperate(X0,X1,T3)<-inv_Make_statement(X0,X1,T0)&inv_Make_a_visit(X1,X2,T1)&inv_Host_a_visit(X2,X1,T2)",inv_Express_intent_to_cooperate
0.004728,0.390342,0.378647,0.989133,0.006551,1,152,346,"inv_Express_intent_to_cooperate(X0,X3,T3)<-inv_Reject(X0,X1,T0)&Host_a_visit(X1,X2,T1)&Make_an_appeal_or_request(X2,X3,T2)",inv_Express_intent_to_cooperate
0.009042,0.280335,0.374964,0.989069,0.006519,4,614,346,"inv_Express_intent_to_cooperate(X0,X1,T1)<-inv_Host_a_visit(X0,X1,T0)",inv_Express_intent_to_cooperate
0.004623,0.376494,0.366561,0.988923,0.006342,1,157,346,"inv_Express_intent_to_cooperate(X0,X2,T2)<-Make_optimistic_comment(X0,X1,T0)&inv_Provide_economic_aid(X1,X2,T1)",inv_Express_intent_to_cooperate
0.008924,0.297242,0.361381,0.988834,0.006284,4,637,346,"inv_Express_intent_to_cooperate(X0,X1,T1)<-inv_Make_a_visit(X0,X1,T0)",inv_Express_intent_to_cooperate
0.004564,0.368317,0.359712,0.988805,0.006223,1,160,346,"inv_Express_intent_to_cooperate(X0,X3,T3)<-inv_Praise_or_endorse(X0,X1,T0)&inv_Make_pessimistic_comment(X1,X2,T1)&inv_Express_intent_to_meet_or_negotiate(X2,X3,T2)",inv_Express_intent_to_cooperate
0.007219,0.203468,0.330763,0.988305,0.005761,3,522,346,"inv_Express_intent_to_cooperate(X0,X2,T2)<-inv_Praise_or_endorse(X0,X1,T0)&Make_an_appeal_or_request(X1,X2,T1)",inv_Express_intent_to_cooperate
0.008597,0.346629,0.323799,0.988185,0.005630,4,711,346,"inv_Express_intent_to_cooperate(X0,X2,T2)<-Praise_or_endorse(X0,X1,T0)&inv_Make_statement(X1,X2,T1)",inv_Express_intent_to_cooperate
0.007123,0.219706,0.31977,0.988115,0.005568,3,540,346,"inv_Express_intent_to_cooperate(X0,X1,T1)<-Praise_or_endorse(X0,X1,T0)",inv_Express_intent_to_cooperate
0.003926,0.265568,0.286331,0.987538,0.004954,1,201,346,"inv_Express_intent_to_cooperate(X0,X2,T2)<-Make_pessimistic_comment(X0,X1,T0)&Use_conventional_military_force(X1,X2,T1)",inv_Express_intent_to_cooperate
0.006812,0.275499,0.283971,0.987497,0.004946,3,608,346,"inv_Express_intent_to_cooperate(X0,X2,T2)<-Consult(X0,X1,T0)&Make_an_appeal_or_request(X1,X2,T1)",inv_Express_intent_to_cooperate
0.006792,0.279289,0.281669,0.987458,0.004905,3,613,346,"inv_Express_intent_to_cooperate(X0,X2,T2)<-Make_statement(X0,X1,T0)&inv_Praise_or_endorse(X1,X2,T1)",inv_Express_intent_to_cooperate
0.003743,0.229537,0.265209,0.987174,0.004588,1,217,346,"inv_Express_intent_to_cooperate(X0,X2,T2)<-inv_Make_a_visit(X0,X1,T0)&Demand(X1,X2,T1)",inv_Express_intent_to_cooperate
0.003743,0.229537,0.265209,0.987174,0.004588,1,217,346,"inv_Express_intent_to_cooperate(X0,X2,T2)<-inv_Make_an_appeal_or_request(X0,X1,T0)&inv_Fight_with_small_arms_and_light_weapons(X1,X2,T1)",inv_Express_intent_to_cooperate
0.005115,0.127686,0.257496,0.987041,0.004455,2,447,346,"inv_Express_intent_to_cooperate(X0,X2,T2)<-Make_pessimistic_comment(X0,X1,T0)&inv_Make_statement(X1,X2,T1)",inv_Express_intent_to_cooperate
0.003661,0.212281,0.25577,0.987011,0.004425,1,225,346,"inv_Express_intent_to_cooperate(X0,X1,T3)<-inv_Host_a_visit(X0,X1,T0)&Engage_in_negotiation(X1,X2,T1)&Engage_in_negotiation(X2,X1,T2)",inv_Express_intent_to_cooperate
0.00508,0.135338,0.253525,0.986973,0.004386,2,454,346,"inv_Express_intent_to_cooperate(X0,X3,T3)<-inv_Make_a_visit(X0,X1,T0)&inv_Use_conventional_military_force(X1,X2,T1)&Use_conventional_military_force(X2,X3,T2)",inv_Express_intent_to_cooperate
0.003347,0.138386,0.219683,0.98639,0.003800,1,262,346,"inv_Express_intent_to_cooperate(X0,X2,T2)<-Demand(X0,X1,T0)&inv_Make_statement(X1,X2,T1)",inv_Express_intent_to_cooperate
0.004783,0.205984,0.219281,0.986383,0.003793,2,525,346,"inv_Express_intent_to_cooperate(X0,X2,T2)<-Arrest_detain_or_charge_with_legal_action(X0,X1,T0)&inv_Make_statement(X1,X2,T1)",inv_Express_intent_to_cooperate
0.003304,0.127243,0.214734,0.986305,0.003715,1,268,346,"inv_Express_intent_to_cooperate(X0,X3,T3)<-inv_Host_a_visit(X0,X1,T0)&Consult(X1,X2,T1)&Make_statement(X2,X3,T2)",inv_Express_intent_to_cooperate
0.002748,0.049519,0.150676,0.985204,0.002607,1,382,346,"inv_Express_intent_to_cooperate(X0,X2,T2)<-Praise_or_endorse(X0,X1,T0)&inv_Use_conventional_military_force(X1,X2,T1)",inv_Express_intent_to_cooperate
0.002575,0.119745,0.13082,0.984864,0.002263,1,440,346,"inv_Express_intent_to_cooperate(X0,X2,T2)<-Make_statement(X0,X1,T0)&inv_Accuse(X1,X2,T1)",inv_Express_intent_to_cooperate
0.002521,0.143742,0.124604,0.984757,0.002155,1,462,346,"inv_Express_intent_to_cooperate(X0,X2,T2)<-Make_an_appeal_or_request(X0,X1,T0)&Praise_or_endorse(X1,X2,T1)",inv_Express_intent_to_cooperate
0.00389,0.481982,0.116489,0.984618,0.002016,2,988,346,"inv_Express_intent_to_cooperate(X0,X2,T2)<-Make_a_visit(X0,X1,T0)&Host_a_visit(X1,X2,T1)",inv_Express_intent_to_cooperate
0.002382,0.210286,0.108604,0.984483,0.001879,1,530,346,"inv_Express_intent_to_cooperate(X0,X2,T2)<-inv_Accuse(X0,X1,T0)&inv_Make_statement(X1,X2,T1)",inv_Express_intent_to_cooperate
0.002299,0.25378,0.09905,0.984319,0.001714,1,581,346,"inv_Express_intent_to_cooperate(X0,X2,T2)<-Praise_or_endorse(X0,X1,T0)&inv_Make_an_appeal_or_request(X1,X2,T1)",inv_Express_intent_to_cooperate
0.002202,0.309,0.087885,0.984128,0.001520,1,655,346,"inv_Express_intent_to_cooperate(X0,X3,T3)<-inv_Arrest_detain_or_charge_with_legal_action(X0,X1,T0)&Make_statement(X1,X2,T1)&inv_Make_statement(X2,X3,T2)",inv_Express_intent_to_cooperate
0.002107,0.367795,0.07695,0.983941,0.001331,1,748,346,"inv_Express_intent_to_cooperate(X0,X2,T2)<-Use_conventional_military_force(X0,X1,T0)&inv_Use_conventional_military_force(X1,X2,T1)",inv_Express_intent_to_cooperate
0.001955,0.474125,0.059396,0.98364,0.001028,1,969,346,"inv_Express_intent_to_cooperate(X0,X2,T2)<-Make_an_appeal_or_request(X0,X1,T0)&inv_Make_an_appeal_or_request(X1,X2,T1)",inv_Express_intent_to_cooperate
0.334768,0.994245,19.129613,2.895453,0.662252,2,3,694,"inv_Make_a_visit(X0,X1,T1)<-Demand_change_in_institutions_regime(X0,X1,T0)",inv_Make_a_visit
0.145741,0.965909,8.198393,1.351209,0.285917,4,14,694,"inv_Make_a_visit(X0,X3,T3)<-Reject_request_for_rights(X0,X1,T0)&inv_Express_intent_to_meet_or_negotiate(X1,X2,T1)&Express_intent_to_meet_or_negotiate(X2,X3,T2)",inv_Make_a_visit
0.071342,0.84739,3.763214,1.110834,0.131244,8,61,694,"inv_Make_a_visit(X0,X3,T3)<-inv_Appeal_to_others_to_meet_or_negotiate(X0,X1,T0)&Appeal_to_others_to_meet_or_negotiate(X1,X2,T1)&inv_Express_intent_to_meet_or_negotiate(X2,X3,T2)",inv_Make_a_visit
0.087177,0.043137,2.604505,1.061499,0.090782,58,639,694,"inv_Make_a_visit(X0,X1,T1)<-inv_Make_a_visit(X0,X1,T0)",inv_Make_a_visit
0.042384,0.967376,2.391191,1.052891,0.082919,1,12,694,"inv_Make_a_visit(X0,X1,T1)<-Demonstrate_military_or_police_power(X0,X1,T0)",inv_Make_a_visit
0.070179,0.057526,2.125509,1.042362,0.074076,46,621,694,"inv_Make_a_visit(X0,X1,T1)<-Host_a_visit(X0,X1,T0)",inv_Make_a_visit
0.036069,0.805483,1.863271,1.032174,0.064908,5,77,694,"inv_Make_a_visit(X0,X1,T1)<-inv_Engage_in_diplomatic_cooperation(X0,X1,T0)",inv_Make_a_visit
0.028858,0.804433,1.490617,1.018035,0.051978,4,77,694,"inv_Make_a_visit(X0,X1,T1)<-Engage_in_diplomatic_cooperation(X0,X1,T0)",inv_Make_a_visit
0.030181,0.718905,1.484189,1.017794,0.051674,6,116,694,"inv_Make_a_visit(X0,X1,T1)<-Express_intent_to_cooperate(X0,X1,T0)",inv_Make_a_visit
0.034844,0.343781,1.338508,1.012374,0.046621,16,343,694,"inv_Make_a_visit(X0,X1,T1)<-inv_Express_intent_to_meet_or_negotiate(X0,X1,T0)",inv_Make_a_visit
0.034576,0.338537,1.323099,1.011804,0.046083,16,347,694,"inv_Make_a_visit(X0,X1,T3)<-inv_Make_a_visit(X0,X1,T0)&inv_Host_a_visit(X1,X0,T1)&inv_Make_a_visit(X0,X1,T2)",inv_Make_a_visit
0.032337,0.426349,1.318106,1.01162,0.045950,13,283,694,"inv_Make_a_visit(X0,X1,T1)<-inv_Engage_in_negotiation(X0,X1,T0)",inv_Make_a_visit
0.032256,0.42487,1.313486,1.011449,0.045789,13,284,694,"inv_Make_a_visit(X0,X1,T1)<-Engage_in_negotiation(X0,X1,T0)",inv_Make_a_visit
0.024225,0.824769,1.26594,1.009696,0.044217,3,68,694,"inv_Make_a_visit(X0,X1,T1)<-inv_Return_release_person(s)(X0,X1,T0)",inv_Make_a_visit
0.019948,0.929068,1.103644,1.003756,0.038285,1,26,694,"inv_Make_a_visit(X0,X1,T1)<-Deny_responsibility(X0,X1,T0)",inv_Make_a_visit
