kulczynski,IR_score,lift_score,conviction_score,confidence_score,rule_supp_count,body_supp_count,head_supp_count,rule,head_rel
0.007626,0.778349,0.078399,0.838529,0.013567,5,369,2943,"inv_Engage_in_negotiation(X0,X2,T2)<-Make_optimistic_comment(X0,X1,T0)&Host_a_visit(X1,X2,T1)",inv_Engage_in_negotiation
0.007465,0.773522,0.076536,0.838255,0.013244,5,378,2943,"inv_Engage_in_negotiation(X0,X1,T3)<-inv_Make_a_visit(X0,X1,T0)&inv_Make_statement(X1,X2,T1)&Make_statement(X2,X1,T2)",inv_Engage_in_negotiation
0.007152,0.810961,0.074899,0.838015,0.012950,4,309,2943,"inv_Engage_in_negotiation(X0,X3,T3)<-Make_statement(X0,X1,T0)&Consult(X1,X2,T1)&inv_Engage_in_negotiation(X2,X3,T2)",inv_Engage_in_negotiation
0.008543,0.48458,0.073314,0.837783,0.012663,13,1026,2943,"inv_Engage_in_negotiation(X0,X2,T2)<-inv_Host_a_visit(X0,X1,T0)&inv_Make_statement(X1,X2,T1)",inv_Engage_in_negotiation
0.006785,0.850582,0.072625,0.837682,0.012539,3,239,2943,"inv_Engage_in_negotiation(X0,X2,T2)<-Criticize_or_denounce(X0,X1,T0)&Make_statement(X1,X2,T1)",inv_Engage_in_negotiation
0.007951,0.488596,0.068407,0.837064,0.011827,12,1015,2943,"inv_Engage_in_negotiation(X0,X1,T1)<-Make_statement(X0,X1,T0)",inv_Engage_in_negotiation
0.005121,0.933947,0.057287,0.835439,0.009948,1,101,2943,"inv_Engage_in_negotiation(X0,X1,T1)<-Reject(X0,X1,T0)",inv_Engage_in_negotiation
0.00563,0.759497,0.057287,0.835439,0.009905,4,404,2943,"inv_Engage_in_negotiation(X0,X2,T2)<-Express_intent_to_cooperate(X0,X1,T0)&inv_Make_a_visit(X1,X2,T1)",inv_Engage_in_negotiation
0.006605,0.486842,0.056783,0.835365,0.009809,10,1019,2943,"inv_Engage_in_negotiation(X0,X1,T1)<-inv_Make_statement(X0,X1,T0)",inv_Engage_in_negotiation
0.005102,0.667896,0.049198,0.834261,0.008514,5,588,2943,"inv_Engage_in_negotiation(X0,X2,T2)<-Praise_or_endorse(X0,X1,T0)&inv_Make_statement(X1,X2,T1)",inv_Engage_in_negotiation
0.004619,0.78003,0.047555,0.834022,0.008211,3,365,2943,"inv_Engage_in_negotiation(X0,X3,T3)<-inv_Host_a_visit(X0,X1,T0)&inv_Express_intent_to_engage_in_diplomatic_cooperation_(such_as_policy_support)(X1,X2,T1)&inv_Praise_or_endorse(X2,X3,T2)",inv_Engage_in_negotiation
0.004594,0.704928,0.045292,0.833693,0.007831,4,511,2943,"inv_Engage_in_negotiation(X0,X1,T1)<-Make_an_appeal_or_request(X0,X1,T0)",inv_Engage_in_negotiation
0.004563,0.702953,0.044939,0.833642,0.007770,4,515,2943,"inv_Engage_in_negotiation(X0,X1,T1)<-inv_Make_an_appeal_or_request(X0,X1,T0)",inv_Engage_in_negotiation
0.004349,0.688289,0.042463,0.833282,0.007342,4,545,2943,"inv_Engage_in_negotiation(X0,X2,T2)<-Make_statement(X0,X1,T0)&inv_Praise_or_endorse(X1,X2,T1)",inv_Engage_in_negotiation
0.004506,0.623689,0.042295,0.833258,0.007319,5,684,2943,"inv_Engage_in_negotiation(X0,X2,T2)<-inv_Host_a_visit(X0,X1,T0)&inv_Consult(X1,X2,T1)",inv_Engage_in_negotiation
0.004006,0.746215,0.040461,0.832992,0.006986,3,429,2943,"inv_Engage_in_negotiation(X0,X3,T3)<-Make_a_visit(X0,X1,T0)&Express_intent_to_engage_in_diplomatic_cooperation_(such_as_policy_support)(X1,X2,T1)&inv_Engage_in_diplomatic_cooperation(X2,X3,T2)",inv_Engage_in_negotiation
0.003888,0.738475,0.039096,0.832794,0.006750,3,444,2943,"inv_Engage_in_negotiation(X0,X3,T3)<-inv_Host_a_visit(X0,X1,T0)&Express_intent_to_cooperate(X1,X2,T1)&Make_statement(X2,X3,T2)",inv_Engage_in_negotiation
0.00385,0.73591,0.038662,0.832731,0.006675,3,449,2943,"inv_Engage_in_negotiation(X0,X2,T2)<-inv_Make_statement(X0,X1,T0)&Consult(X1,X2,T1)",inv_Engage_in_negotiation
0.003482,0.902683,0.03832,0.832682,0.006653,1,151,2943,"inv_Engage_in_negotiation(X0,X2,T2)<-Make_an_appeal_or_request(X0,X1,T0)&inv_Make_a_visit(X1,X2,T1)",inv_Engage_in_negotiation
0.003728,0.727246,0.03725,0.832527,0.006431,3,466,2943,"inv_Engage_in_negotiation(X0,X2,T2)<-inv_Make_statement(X0,X1,T0)&inv_Make_statement(X1,X2,T1)",inv_Engage_in_negotiation
0.003497,0.611948,0.032598,0.831854,0.005636,4,710,2943,"inv_Engage_in_negotiation(X0,X2,T2)<-inv_Express_intent_to_meet_or_negotiate(X0,X1,T0)&inv_Host_a_visit(X1,X2,T1)",inv_Engage_in_negotiation
0.003473,0.609302,0.032326,0.831814,0.005589,4,716,2943,"inv_Engage_in_negotiation(X0,X2,T2)<-Make_statement(X0,X1,T0)&Make_statement(X1,X2,T1)",inv_Engage_in_negotiation
0.003438,0.605349,0.031921,0.831756,0.005519,4,725,2943,"inv_Engage_in_negotiation(X0,X1,T3)<-Make_a_visit(X0,X1,T0)&inv_Make_a_visit(X1,X2,T1)&inv_Host_a_visit(X2,X1,T2)",inv_Engage_in_negotiation
0.002229,0.695677,0.021877,0.830306,0.003766,2,529,2943,"inv_Engage_in_negotiation(X0,X2,T2)<-Make_statement(X0,X1,T0)&Host_a_visit(X1,X2,T1)",inv_Engage_in_negotiation
0.002517,0.325146,0.019285,0.829933,0.003337,5,1500,2943,"inv_Engage_in_negotiation(X0,X2,T2)<-Make_statement(X0,X1,T0)&inv_Make_statement(X1,X2,T1)",inv_Engage_in_negotiation
0.001344,0.747328,0.01358,0.829113,0.002358,1,426,2943,"inv_Engage_in_negotiation(X0,X2,T2)<-Make_statement(X0,X1,T0)&Engage_in_diplomatic_cooperation(X1,X2,T1)",inv_Engage_in_negotiation
0.334249,0.996336,3.469441,2.42354,0.665406,6,9,3272,"inv_Express_intent_to_cooperate(X0,X1,T3)<-Meet_at_a_'third'_location(X0,X1,T0)&Express_intent_to_meet_or_negotiate(X1,X0,T1)&inv_Meet_at_a_'third'_location(X0,X1,T2)",inv_Express_intent_to_cooperate
0.258265,0.843109,2.425669,1.513109,0.466112,165,354,3272,"inv_Express_intent_to_cooperate(X0,X1,T3)<-Express_intent_to_cooperate(X0,X1,T0)&inv_Make_a_visit(X1,X2,T1)&inv_Host_a_visit(X2,X1,T2)",inv_Express_intent_to_cooperate
0.251344,0.848958,2.371124,1.483977,0.455617,154,338,3272,"inv_Express_intent_to_cooperate(X0,X1,T3)<-inv_Express_intent_to_cooperate(X0,X1,T0)&Host_a_visit(X1,X2,T1)&Make_a_visit(X2,X1,T2)",inv_Express_intent_to_cooperate
0.209099,0.994206,2.168401,1.38488,0.417021,5,12,3272,"inv_Express_intent_to_cooperate(X0,X1,T3)<-Meet_at_a_'third'_location(X0,X1,T0)&Express_intent_to_cooperate(X1,X0,T1)&inv_Meet_at_a_'third'_location(X0,X1,T2)",inv_Express_intent_to_cooperate
0.207056,0.971575,2.116948,1.361798,0.406638,24,59,3272,"inv_Express_intent_to_cooperate(X0,X1,T3)<-Express_intent_to_cooperate(X0,X1,T0)&Express_intent_to_cooperate(X1,X0,T1)&Consult(X0,X1,T2)",inv_Express_intent_to_cooperate
0.200611,0.995119,2.081664,1.34641,0.400341,4,10,3272,"inv_Express_intent_to_cooperate(X0,X1,T3)<-Consult(X0,X1,T0)&inv_Host_a_visit(X1,X2,T1)&inv_Express_intent_to_cooperate(X2,X1,T2)",inv_Express_intent_to_cooperate
0.20917,0.911374,2.0594,1.336878,0.395738,74,187,3272,"inv_Express_intent_to_cooperate(X0,X1,T1)<-inv_Express_intent_to_cooperate(X0,X1,T0)",inv_Express_intent_to_cooperate
0.20917,0.911374,2.0594,1.336878,0.395738,74,187,3272,"inv_Express_intent_to_cooperate(X0,X1,T1)<-Express_intent_to_cooperate(X0,X1,T0)",inv_Express_intent_to_cooperate
0.209778,0.858878,1.998949,1.311664,0.384099,116,302,3272,"inv_Express_intent_to_cooperate(X0,X1,T3)<-Express_intent_to_cooperate(X0,X1,T0)&inv_Express_intent_to_cooperate(X1,X0,T1)&inv_Express_intent_to_cooperate(X0,X1,T2)",inv_Express_intent_to_cooperate
0.193214,0.967703,1.971273,1.300435,0.378741,25,66,3272,"inv_Express_intent_to_cooperate(X0,X2,T3)<-inv_Make_a_visit(X0,X1,T0)&Express_intent_to_meet_or_negotiate(X1,X0,T1)&Express_intent_to_engage_in_diplomatic_cooperation_(such_as_policy_support)(X0,X2,T2)",inv_Express_intent_to_cooperate
0.203123,0.85706,1.934443,1.285787,0.371702,113,304,3272,"inv_Express_intent_to_cooperate(X0,X1,T3)<-inv_Express_intent_to_cooperate(X0,X1,T0)&inv_Express_intent_to_cooperate(X1,X0,T1)&inv_Express_intent_to_cooperate(X0,X1,T2)",inv_Express_intent_to_cooperate
0.167889,0.987835,1.734718,1.211768,0.333570,8,24,3272,"inv_Express_intent_to_cooperate(X0,X1,T3)<-inv_Express_intent_to_cooperate(X0,X1,T0)&inv_Make_statement(X1,X0,T1)&inv_Express_intent_to_cooperate(X0,X1,T2)",inv_Express_intent_to_cooperate
0.175253,0.863413,1.679356,1.192736,0.322686,91,282,3272,"inv_Express_intent_to_cooperate(X0,X1,T3)<-inv_Express_intent_to_cooperate(X0,X1,T0)&Consult(X1,X2,T1)&Consult(X2,X1,T2)",inv_Express_intent_to_cooperate
0.156549,0.985115,1.615085,1.171377,0.310628,9,29,3272,"inv_Express_intent_to_cooperate(X0,X1,T3)<-Consult(X0,X1,T0)&Consult(X1,X0,T1)&Express_intent_to_meet_or_negotiate(X0,X1,T2)",inv_Express_intent_to_cooperate
0.171282,0.805907,1.585541,1.161813,0.304661,124,407,3272,"inv_Express_intent_to_cooperate(X0,X1,T3)<-Sign_formal_agreement(X0,X1,T0)&Host_a_visit(X1,X2,T1)&Make_a_visit(X2,X1,T2)",inv_Express_intent_to_cooperate
0.151377,0.984513,1.561248,1.154066,0.300227,9,30,3272,"inv_Express_intent_to_cooperate(X0,X1,T3)<-inv_Make_optimistic_comment(X0,X1,T0)&Praise_or_endorse(X1,X2,T1)&inv_Express_intent_to_cooperate(X2,X1,T2)",inv_Express_intent_to_cooperate
0.167274,0.800337,1.543819,1.148571,0.296643,124,418,3272,"inv_Express_intent_to_cooperate(X0,X1,T3)<-inv_Sign_formal_agreement(X0,X1,T0)&Host_a_visit(X1,X2,T1)&Make_a_visit(X2,X1,T2)",inv_Express_intent_to_cooperate
0.143468,0.992687,1.486901,1.130984,0.285888,4,14,3272,"inv_Express_intent_to_cooperate(X0,X1,T1)<-inv_Cooperate_economically(X0,X1,T0)",inv_Express_intent_to_cooperate
0.147749,0.920804,1.467838,1.125214,0.282065,44,156,3272,"inv_Express_intent_to_cooperate(X0,X1,T1)<-inv_Sign_formal_agreement(X0,X1,T0)",inv_Express_intent_to_cooperate
0.147749,0.920804,1.467838,1.125214,0.282065,44,156,3272,"inv_Express_intent_to_cooperate(X0,X1,T1)<-Sign_formal_agreement(X0,X1,T0)",inv_Express_intent_to_cooperate
0.14261,0.96477,1.454105,1.121093,0.279489,19,68,3272,"inv_Express_intent_to_cooperate(X0,X1,T3)<-inv_Engage_in_negotiation(X0,X1,T0)&inv_Engage_in_negotiation(X1,X0,T1)&Consult(X0,X1,T2)",inv_Express_intent_to_cooperate
0.139654,0.990563,1.445601,1.118556,0.278146,5,18,3272,"inv_Express_intent_to_cooperate(X0,X1,T3)<-inv_Engage_in_negotiation(X0,X1,T0)&Consult(X1,X2,T1)&Express_intent_to_engage_in_diplomatic_cooperation_(such_as_policy_support)(X2,X1,T2)",inv_Express_intent_to_cooperate
0.141181,0.971912,1.445601,1.118556,0.277830,15,54,3272,"inv_Express_intent_to_cooperate(X0,X1,T3)<-Express_intent_to_cooperate(X0,X1,T0)&Express_intent_to_cooperate(X1,X0,T1)&inv_Consult(X0,X1,T2)",inv_Express_intent_to_cooperate
0.133041,0.961816,1.354507,1.092088,0.260322,19,73,3272,"inv_Express_intent_to_cooperate(X0,X1,T3)<-inv_Express_intent_to_cooperate(X0,X1,T0)&Consult(X1,X2,T1)&inv_Engage_in_negotiation(X2,X1,T2)",inv_Express_intent_to_cooperate
0.12775,0.962117,1.30104,1.077128,0.250000,18,72,3272,"inv_Express_intent_to_cooperate(X0,X1,T1)<-inv_Meet_at_a_'third'_location(X0,X1,T0)",inv_Express_intent_to_cooperate
0.120093,0.963899,1.224507,1.056414,0.235412,16,68,3272,"inv_Express_intent_to_cooperate(X0,X2,T3)<-Meet_at_a_'third'_location(X0,X1,T0)&Meet_at_a_'third'_location(X1,X0,T1)&Discuss_by_telephone(X0,X2,T2)",inv_Express_intent_to_cooperate
0.109473,0.916691,1.086946,1.021118,0.208859,33,158,3272,"inv_Express_intent_to_cooperate(X0,X1,T1)<-Engage_in_diplomatic_cooperation(X0,X1,T0)",inv_Express_intent_to_cooperate
0.109473,0.916691,1.086946,1.021118,0.208859,33,158,3272,"inv_Express_intent_to_cooperate(X0,X1,T1)<-inv_Engage_in_diplomatic_cooperation(X0,X1,T0)",inv_Express_intent_to_cooperate
0.103787,0.978807,1.067519,1.016322,0.205240,8,39,3272,"inv_Express_intent_to_cooperate(X0,X2,T3)<-inv_Return,_release_person(s)(X0,X1,T0)&Arrest,_detain,_or_charge_with_legal_action(X1,X0,T1)&Accuse(X0,X2,T2)",inv_Express_intent_to_cooperate
0.105388,0.918409,1.047592,1.01145,0.201349,31,154,3272,"inv_Express_intent_to_cooperate(X0,X1,T3)<-inv_Consult(X0,X1,T0)&Sign_formal_agreement(X1,X2,T1)&Sign_formal_agreement(X2,X1,T2)",inv_Express_intent_to_cooperate
0.096461,0.977011,0.991267,0.997927,0.190515,8,42,3272,"inv_Express_intent_to_cooperate(X0,X1,T3)<-Express_intent_to_meet_or_negotiate(X0,X1,T0)&inv_Engage_in_negotiation(X1,X2,T1)&inv_Meet_at_a_'third'_location(X2,X1,T2)",inv_Express_intent_to_cooperate
0.100168,0.90518,0.988499,0.997272,0.189973,34,179,3272,"inv_Express_intent_to_cooperate(X0,X1,T1)<-inv_Express_intent_to_engage_in_diplomatic_cooperation_(such_as_policy_support)(X0,X1,T0)",inv_Express_intent_to_cooperate
0.097611,0.919859,0.971445,0.993254,0.186627,28,150,3272,"inv_Express_intent_to_cooperate(X0,X1,T3)<-Express_intent_to_meet_or_negotiate(X0,X1,T0)&Express_intent_to_engage_in_diplomatic_cooperation_(such_as_policy_support)(X1,X2,T1)&Express_intent_to_engage_in_diplomatic_cooperation_(such_as_policy_support)(X2,X1,T2)",inv_Express_intent_to_cooperate
0.098284,0.897376,0.96572,0.991912,0.185553,36,194,3272,"inv_Express_intent_to_cooperate(X0,X1,T1)<-inv_Engage_in_negotiation(X0,X1,T0)",inv_Express_intent_to_cooperate
0.098284,0.897376,0.96572,0.991912,0.185553,36,194,3272,"inv_Express_intent_to_cooperate(X0,X1,T1)<-Engage_in_negotiation(X0,X1,T0)",inv_Express_intent_to_cooperate
0.097222,0.904915,0.959428,0.990442,0.184361,33,179,3272,"inv_Express_intent_to_cooperate(X0,X1,T1)<-Express_intent_to_engage_in_diplomatic_cooperation_(such_as_policy_support)(X0,X1,T0)",inv_Express_intent_to_cooperate
0.100645,0.840284,0.956894,0.989851,0.183851,57,310,3272,"inv_Express_intent_to_cooperate(X0,X1,T3)<-Engage_in_negotiation(X0,X1,T0)&Consult(X1,X2,T1)&Consult(X2,X1,T2)",inv_Express_intent_to_cooperate
0.089247,0.847029,0.852561,0.966118,0.163829,48,293,3272,"inv_Express_intent_to_cooperate(X0,X3,T3)<-inv_Engage_in_diplomatic_cooperation(X0,X1,T0)&inv_Make_an_appeal_or_request(X1,X2,T1)&Make_an_appeal_or_request(X2,X3,T2)",inv_Express_intent_to_cooperate
0.079405,0.989355,0.821711,0.959317,0.157706,3,19,3272,"inv_Express_intent_to_cooperate(X0,X1,T3)<-Consult(X0,X1,T0)&inv_Engage_in_negotiation(X1,X0,T1)&inv_Express_intent_to_cooperate(X0,X1,T2)",inv_Express_intent_to_cooperate
0.080887,0.851367,0.775087,0.949219,0.148964,42,282,3272,"inv_Express_intent_to_cooperate(X0,X1,T3)<-Consult(X0,X1,T0)&inv_Engage_in_negotiation(X1,X2,T1)&inv_Engage_in_negotiation(X2,X1,T2)",inv_Express_intent_to_cooperate
0.072651,0.968675,0.743451,0.942487,0.142901,8,56,3272,"inv_Express_intent_to_cooperate(X0,X1,T1)<-inv_Discuss_by_telephone(X0,X1,T0)",inv_Express_intent_to_cooperate
0.072344,0.976421,0.743451,0.942487,0.142683,6,42,3272,"inv_Express_intent_to_cooperate(X0,X1,T3)<-inv_Express_intent_to_engage_in_diplomatic_cooperation_(such_as_policy_support)(X0,X1,T0)&Make_pessimistic_comment(X1,X2,T1)&inv_Make_pessimistic_comment(X2,X1,T2)",inv_Express_intent_to_cooperate
0.06864,0.987542,0.70966,0.935401,0.136223,3,22,3272,"inv_Express_intent_to_cooperate(X0,X2,T3)<-Make_a_visit(X0,X1,T0)&Host_a_visit(X1,X0,T1)&inv_Discuss_by_telephone(X0,X2,T2)",inv_Express_intent_to_cooperate
0.072415,0.856776,0.696467,0.932663,0.133814,36,269,3272,"inv_Express_intent_to_cooperate(X0,X3,T3)<-Engage_in_diplomatic_cooperation(X0,X1,T0)&Express_intent_to_engage_in_diplomatic_cooperation_(such_as_policy_support)(X1,X2,T1)&inv_Engage_in_diplomatic_cooperation(X2,X3,T2)",inv_Express_intent_to_cooperate
0.07467,0.786619,0.689707,0.931267,0.132529,55,415,3272,"inv_Express_intent_to_cooperate(X0,X2,T3)<-inv_Make_a_visit(X0,X1,T0)&inv_Host_a_visit(X1,X0,T1)&Praise_or_endorse(X0,X2,T2)",inv_Express_intent_to_cooperate
0.064086,0.937111,0.644764,0.922087,0.123870,14,113,3272,"inv_Express_intent_to_cooperate(X0,X3,T3)<-Make_an_appeal_or_request(X0,X1,T0)&inv_Make_statement(X1,X2,T1)&inv_Make_an_appeal_or_request(X2,X3,T2)",inv_Express_intent_to_cooperate
0.065523,0.862986,0.632664,0.919647,0.121603,31,255,3272,"inv_Express_intent_to_cooperate(X0,X1,T3)<-inv_Consult(X0,X1,T0)&inv_Host_a_visit(X1,X2,T1)&inv_Make_a_visit(X2,X1,T2)",inv_Express_intent_to_cooperate
0.061834,0.944048,0.624499,0.918007,0.120041,12,100,3272,"inv_Express_intent_to_cooperate(X0,X1,T3)<-Meet_at_a_'third'_location(X0,X1,T0)&Consult(X1,X0,T1)&Consult(X0,X1,T2)",inv_Express_intent_to_cooperate
0.064317,0.726305,0.573988,0.907992,0.110308,60,544,3272,"inv_Express_intent_to_cooperate(X0,X1,T1)<-Express_intent_to_meet_or_negotiate(X0,X1,T0)",inv_Express_intent_to_cooperate
0.063244,0.726111,0.564422,0.90612,0.108461,59,544,3272,"inv_Express_intent_to_cooperate(X0,X1,T1)<-inv_Express_intent_to_meet_or_negotiate(X0,X1,T0)",inv_Express_intent_to_cooperate
0.058378,0.804438,0.545599,0.902459,0.104825,39,372,3272,"inv_Express_intent_to_cooperate(X0,X2,T3)<-Host_a_visit(X0,X1,T0)&Make_a_visit(X1,X0,T1)&Make_a_visit(X0,X2,T2)",inv_Express_intent_to_cooperate
0.051893,0.977623,0.533759,0.900171,0.102620,4,39,3272,"inv_Express_intent_to_cooperate(X0,X1,T1)<-Make_pessimistic_comment(X0,X1,T0)",inv_Express_intent_to_cooperate
0.051794,0.960708,0.527957,0.899054,0.101431,7,69,3272,"inv_Express_intent_to_cooperate(X0,X1,T3)<-inv_Consult(X0,X1,T0)&Consult(X1,X2,T1)&inv_Engage_in_negotiation(X2,X1,T2)",inv_Express_intent_to_cooperate
0.050154,0.994209,0.520416,0.897607,0.100511,1,10,3272,"inv_Express_intent_to_cooperate(X0,X1,T1)<-inv_Provide_economic_aid(X0,X1,T0)",inv_Express_intent_to_cooperate
0.050827,0.94842,0.514697,0.896512,0.098990,9,91,3272,"inv_Express_intent_to_cooperate(X0,X3,T3)<-inv_Appeal_for_diplomatic_cooperation_(such_as_policy_support)(X0,X1,T0)&Engage_in_negotiation(X1,X2,T1)&Consult(X2,X3,T2)",inv_Express_intent_to_cooperate
0.049146,0.9406,0.495634,0.892882,0.095199,10,105,3272,"inv_Express_intent_to_cooperate(X0,X2,T3)<-Consult(X0,X1,T0)&Consult(X1,X0,T1)&Discuss_by_telephone(X0,X2,T2)",inv_Express_intent_to_cooperate
0.059659,0.581395,0.487343,0.891313,0.093644,84,897,3272,"inv_Express_intent_to_cooperate(X0,X1,T1)<-Consult(X0,X1,T0)",inv_Express_intent_to_cooperate
0.05017,0.871449,0.487198,0.891285,0.093616,22,235,3272,"inv_Express_intent_to_cooperate(X0,X1,T3)<-inv_Discuss_by_telephone(X0,X1,T0)&Consult(X1,X2,T1)&Consult(X2,X1,T2)",inv_Express_intent_to_cooperate
0.052263,0.785891,0.483518,0.890591,0.092926,38,409,3272,"inv_Express_intent_to_cooperate(X0,X2,T2)<-inv_Engage_in_negotiation(X0,X1,T0)&Express_intent_to_meet_or_negotiate(X1,X2,T1)",inv_Express_intent_to_cooperate
0.052749,0.753913,0.479043,0.889747,0.092052,44,478,3272,"inv_Express_intent_to_cooperate(X0,X1,T3)<-inv_Express_intent_to_meet_or_negotiate(X0,X1,T0)&inv_Make_statement(X1,X2,T1)&Make_statement(X2,X1,T2)",inv_Express_intent_to_cooperate
0.057118,0.58315,0.467266,0.887535,0.089783,80,891,3272,"inv_Express_intent_to_cooperate(X0,X1,T1)<-inv_Consult(X0,X1,T0)",inv_Express_intent_to_cooperate
0.051194,0.710748,0.453324,0.884931,0.087098,50,574,3272,"inv_Express_intent_to_cooperate(X0,X2,T2)<-inv_Engage_in_negotiation(X0,X1,T0)&Consult(X1,X2,T1)",inv_Express_intent_to_cooperate
0.045208,0.863182,0.437149,0.881928,0.083980,21,250,3272,"inv_Express_intent_to_cooperate(X0,X3,T3)<-Host_a_visit(X0,X1,T0)&Praise_or_endorse(X1,X2,T1)&Make_statement(X2,X3,T2)",inv_Express_intent_to_cooperate
0.041971,0.986035,0.433678,0.881286,0.083038,2,24,3272,"inv_Express_intent_to_cooperate(X0,X3,T3)<-Express_accord(X0,X1,T0)&inv_Engage_in_negotiation(X1,X2,T1)&inv_Consult(X2,X3,T2)",inv_Express_intent_to_cooperate
0.043655,0.851263,0.419382,0.878653,0.080589,22,273,3272,"inv_Express_intent_to_cooperate(X0,X2,T2)<-inv_Make_statement(X0,X1,T0)&Make_a_visit(X1,X2,T1)",inv_Express_intent_to_cooperate
0.04388,0.790762,0.407397,0.876458,0.078302,31,396,3272,"inv_Express_intent_to_cooperate(X0,X2,T2)<-inv_Make_an_appeal_or_request(X0,X1,T0)&Make_statement(X1,X2,T1)",inv_Express_intent_to_cooperate
0.038919,0.977328,0.40032,0.875166,0.076856,3,39,3272,"inv_Express_intent_to_cooperate(X0,X1,T1)<-inv_Make_pessimistic_comment(X0,X1,T0)",inv_Express_intent_to_cooperate
0.035099,0.86461,0.339863,0.864289,0.065332,16,245,3272,"inv_Express_intent_to_cooperate(X0,X3,T3)<-Express_intent_to_meet_or_negotiate(X0,X1,T0)&Make_a_visit(X1,X2,T1)&Express_intent_to_engage_in_diplomatic_cooperation_(such_as_policy_support)(X2,X3,T2)",inv_Express_intent_to_cooperate
0.034318,0.86142,0.331739,0.862848,0.063772,16,251,3272,"inv_Express_intent_to_cooperate(X0,X1,T1)<-Criticize_or_denounce(X0,X1,T0)",inv_Express_intent_to_cooperate
0.031404,0.990569,0.32526,0.861702,0.062766,1,16,3272,"inv_Express_intent_to_cooperate(X0,X2,T2)<-Bring_lawsuit_against(X0,X1,T0)&Make_statement(X1,X2,T1)",inv_Express_intent_to_cooperate
0.037209,0.686544,0.32526,0.861702,0.062490,39,624,3272,"inv_Express_intent_to_cooperate(X0,X2,T2)<-Express_intent_to_cooperate(X0,X1,T0)&inv_Express_intent_to_cooperate(X1,X2,T1)",inv_Express_intent_to_cooperate
0.031708,0.971963,0.32526,0.861702,0.062433,3,48,3272,"inv_Express_intent_to_cooperate(X0,X1,T3)<-Express_intent_to_meet_or_negotiate(X0,X1,T0)&inv_Criticize_or_denounce(X1,X2,T1)&inv_Express_intent_to_cooperate(X2,X1,T2)",inv_Express_intent_to_cooperate
0.031093,0.894722,0.306129,0.858337,0.058824,11,187,3272,"inv_Express_intent_to_cooperate(X0,X2,T2)<-Criticize_or_denounce(X0,X1,T0)&Express_intent_to_meet_or_negotiate(X1,X2,T1)",inv_Express_intent_to_cooperate
0.030722,0.746517,0.278412,0.853507,0.053502,26,486,3272,"inv_Express_intent_to_cooperate(X0,X2,T2)<-Consult(X0,X1,T0)&inv_Engage_in_negotiation(X1,X2,T1)",inv_Express_intent_to_cooperate
0.02647,0.988754,0.273905,0.852727,0.052867,1,19,3272,"inv_Express_intent_to_cooperate(X0,X2,T3)<-inv_Appeal_for_diplomatic_cooperation_(such_as_policy_support)(X0,X1,T0)&inv_Accuse(X1,X0,T1)&inv_Make_an_appeal_or_request(X0,X2,T2)",inv_Express_intent_to_cooperate
0.027081,0.944973,0.273905,0.852727,0.052698,5,95,3272,"inv_Express_intent_to_cooperate(X0,X2,T3)<-inv_Express_intent_to_meet_or_negotiate(X0,X1,T0)&inv_Express_intent_to_meet_or_negotiate(X1,X0,T1)&inv_Express_intent_to_meet_or_negotiate(X0,X2,T2)",inv_Express_intent_to_cooperate
0.027882,0.860684,0.269539,0.851972,0.051764,13,251,3272,"inv_Express_intent_to_cooperate(X0,X1,T1)<-inv_Criticize_or_denounce(X0,X1,T0)",inv_Express_intent_to_cooperate
0.026795,0.877299,0.261395,0.850568,0.050229,11,219,3272,"inv_Express_intent_to_cooperate(X0,X1,T1)<-Accuse(X0,X1,T0)",inv_Express_intent_to_cooperate
0.027368,0.824993,0.259396,0.850225,0.049865,16,321,3272,"inv_Express_intent_to_cooperate(X0,X2,T2)<-inv_Make_an_appeal_or_request(X0,X1,T0)&inv_Make_statement(X1,X2,T1)",inv_Express_intent_to_cooperate
0.030682,0.607514,0.255732,0.849595,0.049138,40,814,3272,"inv_Express_intent_to_cooperate(X0,X2,T2)<-Express_intent_to_meet_or_negotiate(X0,X1,T0)&inv_Consult(X1,X2,T1)",inv_Express_intent_to_cooperate
0.026922,0.7322,0.242056,0.847253,0.046497,24,516,3272,"inv_Express_intent_to_cooperate(X0,X1,T1)<-Make_an_appeal_or_request(X0,X1,T0)",inv_Express_intent_to_cooperate
0.021581,0.972264,0.221453,0.84375,0.042391,2,47,3272,"inv_Express_intent_to_cooperate(X0,X3,T3)<-Make_an_appeal_or_request(X0,X1,T0)&Make_optimistic_comment(X1,X2,T1)&inv_Make_an_appeal_or_request(X2,X3,T2)",inv_Express_intent_to_cooperate
0.023584,0.783333,0.218445,0.843241,0.041961,17,405,3272,"inv_Express_intent_to_cooperate(X0,X2,T2)<-Demand(X0,X1,T0)&inv_Make_statement(X1,X2,T1)",inv_Express_intent_to_cooperate
0.022361,0.825321,0.21208,0.842166,0.040728,13,319,3272,"inv_Express_intent_to_cooperate(X0,X2,T3)<-inv_Host_a_visit(X0,X1,T0)&inv_Make_a_visit(X1,X0,T1)&Consult(X0,X2,T2)",inv_Express_intent_to_cooperate
